Region;Carpathians
Country;Slovakia
#;4
Spring Name/Station Name;Vyvieranka pod hradom / Murán
Literature;Yes
Lat;48.757
Lon;20.07
Elev (m);430
Recharge Area (km2);
Start Date;1.11.2015
End Date;31.10.2024
Resolution;Daily
Data Source;https://www.shmu.sk/sk/?page=2649
Data License;Open data, Slovakian law free access
Contact For License;Peter Malik provided the data
Spring ID;CAR_04_SK
Date;Discharge m^3/s
4.06.2016;0.31283
5.06.2016;0.27405
6.06.2016;0.24331
7.06.2016;0.21895
8.06.2016;0.20113
9.06.2016;0.19296
10.06.2016;0.19007
11.06.2016;0.17579
12.06.2016;0.15994
13.06.2016;0.15523
14.06.2016;0.14883
15.06.2016;0.18612
16.06.2016;0.27817
17.06.2016;0.21683
18.06.2016;0.17638
19.06.2016;0.15849
20.06.2016;0.15124
21.06.2016;0.14328
22.06.2016;0.13189
23.06.2016;0.12184
24.06.2016;0.11753
25.06.2016;0.17483
26.06.2016;0.17149
27.06.2016;0.23231
28.06.2016;0.58956
29.06.2016;0.32702
30.06.2016;0.24062
1.07.2016;0.19442
2.07.2016;0.1676
3.07.2016;0.16601
4.07.2016;0.1695
5.07.2016;0.15838
6.07.2016;0.14981
7.07.2016;0.1368
8.07.2016;0.12555
9.07.2016;0.11868
10.07.2016;0.11353
11.07.2016;0.10755
12.07.2016;0.10203
13.07.2016;0.10259
14.07.2016;0.11722
15.07.2016;0.11812
16.07.2016;0.11101
17.07.2016;0.45183
18.07.2016;0.65867
19.07.2016;0.36992
20.07.2016;0.27317
21.07.2016;0.23011
22.07.2016;0.19945
23.07.2016;0.17506
24.07.2016;0.15759
25.07.2016;0.15398
26.07.2016;0.1565
27.07.2016;0.30553
28.07.2016;0.85167
29.07.2016;1.68806
30.07.2016;0.8318
31.07.2016;0.52469
1.08.2016;0.97497
2.08.2016;1.46878
3.08.2016;0.73095
4.08.2016;0.505
5.08.2016;0.38782
6.08.2016;0.31468
7.08.2016;0.26286
8.08.2016;0.23022
9.08.2016;0.20464
10.08.2016;0.19261
11.08.2016;0.84654
12.08.2016;0.51997
13.08.2016;0.39163
14.08.2016;0.31662
15.08.2016;0.26877
16.08.2016;0.23189
17.08.2016;0.30911
18.08.2016;0.42407
19.08.2016;0.32808
20.08.2016;0.26995
21.08.2016;0.23018
22.08.2016;0.51919
23.08.2016;0.54061
24.08.2016;0.40803
25.08.2016;0.31498
26.08.2016;0.24515
27.08.2016;0.2257
28.08.2016;0.19793
29.08.2016;0.17409
30.08.2016;0.15844
31.08.2016;0.14719
1.09.2016;0.14341
2.09.2016;0.13279
3.09.2016;0.12172
4.09.2016;0.11746
5.09.2016;0.11884
6.09.2016;0.13805
7.09.2016;0.14624
8.09.2016;0.12695
9.09.2016;0.1181
10.09.2016;0.10878
11.09.2016;0.10053
12.09.2016;0.0999
13.09.2016;0.09583
14.09.2016;0.0929
15.09.2016;0.08857
16.09.2016;0.085
17.09.2016;0.08528
18.09.2016;0.10219
19.09.2016;0.09466
20.09.2016;0.08851
21.09.2016;0.08435
22.09.2016;0.07906
23.09.2016;0.07525
24.09.2016;0.07173
25.09.2016;0.06975
26.09.2016;0.06825
27.09.2016;0.06569
28.09.2016;0.06387
29.09.2016;0.06241
30.09.2016;0.06003
1.10.2016;0.05953
2.10.2016;0.05711
3.10.2016;0.05977
4.10.2016;0.28708
5.10.2016;0.26292
6.10.2016;0.18892
7.10.2016;0.14806
8.10.2016;0.13349
9.10.2016;0.12076
10.10.2016;0.11421
11.10.2016;0.11078
12.10.2016;0.10663
13.10.2016;0.11025
14.10.2016;0.10609
15.10.2016;0.10247
16.10.2016;0.09957
17.10.2016;0.05436
18.10.2016;0.03017
19.10.2016;0.06384
20.10.2016;0.20037
21.10.2016;3.07832
22.10.2016;3.18743
23.10.2016;1.28965
24.10.2016;0.77176
25.10.2016;0.57305
26.10.2016;0.49315
27.10.2016;0.43134
28.10.2016;0.37021
29.10.2016;0.3298
30.10.2016;0.28509
31.10.2016;0.24993
1.11.2016;0.22543
2.11.2016;0.21005
3.11.2016;0.18963
4.11.2016;0.16981
5.11.2016;0.16224
6.11.2016;0.65161
7.11.2016;3.0846
8.11.2016;1.87671
9.11.2016;1.02116
10.11.2016;0.71358
11.11.2016;0.54734
12.11.2016;0.4424
13.11.2016;0.37439
14.11.2016;0.3102
15.11.2016;0.27299
16.11.2016;0.24911
17.11.2016;0.22036
18.11.2016;0.19894
19.11.2016;0.18532
20.11.2016;0.52939
21.11.2016;0.64667
22.11.2016;0.53907
23.11.2016;0.43811
24.11.2016;0.37542
25.11.2016;0.32325
26.11.2016;0.28467
27.11.2016;0.26581
28.11.2016;0.23655
29.11.2016;0.21041
30.11.2016;0.19206
1.12.2016;0.19297
2.12.2016;0.18849
3.12.2016;0.16488
4.12.2016;0.15041
5.12.2016;0.14599
6.12.2016;0.14303
7.12.2016;0.13324
8.12.2016;0.12823
9.12.2016;0.12444
10.12.2016;0.11727
11.12.2016;0.11629
12.12.2016;0.1163
13.12.2016;0.10928
14.12.2016;0.10972
15.12.2016;0.10696
16.12.2016;0.10199
17.12.2016;0.09738
18.12.2016;0.09563
19.12.2016;0.09436
20.12.2016;0.09217
21.12.2016;0.08746
22.12.2016;0.0851
23.12.2016;0.0815
24.12.2016;0.05555
25.12.2016;0.08189
26.12.2016;0.07911
27.12.2016;0.07745
28.12.2016;0.07578
29.12.2016;0.07149
30.12.2016;0.07199
31.12.2016;0.06913
1.01.2017;0.0765
2.01.2017;0.07287
3.01.2017;0.07227
4.01.2017;0.07314
5.01.2017;0.06877
6.01.2017;0.06201
7.01.2017;0.0587
8.01.2017;0.05591
9.01.2017;0.05905
10.01.2017;0.06005
11.01.2017;0.05809
12.01.2017;0.06013
13.01.2017;0.05847
14.01.2017;0.05451
15.01.2017;0.04442
16.01.2017;0.04607
17.01.2017;0.04492
18.01.2017;0.04348
19.01.2017;0.04389
20.01.2017;0.04393
21.01.2017;0.0419
22.01.2017;0.03949
23.01.2017;0.04222
24.01.2017;0.04091
25.01.2017;0.03858
26.01.2017;0.03242
27.01.2017;0.02183
28.01.2017;0.03378
29.01.2017;0.03392
30.01.2017;0.03477
31.01.2017;0.0307
1.02.2017;0.03377
2.02.2017;0.03335
3.02.2017;0.03303
4.02.2017;0.03208
5.02.2017;0.03224
6.02.2017;0.03983
7.02.2017;0.04128
8.02.2017;0.03963
9.02.2017;0.03828
10.02.2017;0.03678
11.02.2017;0.03546
12.02.2017;0.0328
13.02.2017;0.03659
14.02.2017;0.03876
15.02.2017;0.04796
16.02.2017;0.05959
17.02.2017;0.06813
18.02.2017;0.06528
19.02.2017;0.06299
20.02.2017;0.0649
21.02.2017;0.06605
22.02.2017;0.06333
23.02.2017;0.06849
24.02.2017;0.11128
25.02.2017;0.12387
26.02.2017;0.11513
27.02.2017;0.10678
28.02.2017;0.10469
1.03.2017;0.28667
2.03.2017;0.38441
3.03.2017;0.257
4.03.2017;0.21834
5.03.2017;0.23934
6.03.2017;1.07102
7.03.2017;0.90277
8.03.2017;0.566
9.03.2017;0.44591
10.03.2017;0.37029
11.03.2017;0.30604
12.03.2017;0.27528
13.03.2017;0.2445
14.03.2017;0.2174
15.03.2017;0.20424
16.03.2017;0.19382
17.03.2017;0.19426
18.03.2017;0.19698
19.03.2017;0.18777
20.03.2017;0.18816
21.03.2017;0.24401
22.03.2017;0.38971
23.03.2017;0.56489
24.03.2017;0.60213
25.03.2017;0.53433
26.03.2017;0.41101
27.03.2017;0.3164
28.03.2017;0.26469
29.03.2017;0.24312
30.03.2017;0.24416
31.03.2017;0.22974
1.04.2017;0.20673
2.04.2017;0.18971
3.04.2017;0.17914
4.04.2017;0.17659
5.04.2017;0.17041
6.04.2017;0.17257
7.04.2017;0.16445
8.04.2017;0.15884
9.04.2017;0.15519
10.04.2017;0.15407
11.04.2017;0.15139
12.04.2017;0.14096
13.04.2017;0.13914
14.04.2017;0.13094
15.04.2017;0.12206
16.04.2017;0.12033
17.04.2017;0.11664
18.04.2017;0.11321
19.04.2017;0.11094
20.04.2017;0.10742
21.04.2017;0.10721
22.04.2017;0.13557
23.04.2017;0.20583
24.04.2017;0.22598
25.04.2017;0.24855
26.04.2017;0.53842
27.04.2017;0.58885
28.04.2017;2.54279
29.04.2017;3.77419
30.04.2017;1.53594
1.05.2017;0.93008
2.05.2017;0.67258
3.05.2017;0.54019
4.05.2017;1.95411
5.05.2017;1.77702
6.05.2017;1.15865
7.05.2017;0.848
8.05.2017;0.71034
9.05.2017;0.60182
10.05.2017;0.50287
11.05.2017;0.43311
12.05.2017;0.37928
13.05.2017;0.42302
14.05.2017;0.62291
15.05.2017;0.4955
16.05.2017;0.41015
17.05.2017;0.37617
18.05.2017;0.32772
19.05.2017;0.28557
20.05.2017;0.25361
21.05.2017;0.22226
22.05.2017;0.20333
23.05.2017;0.18764
24.05.2017;0.17726
25.05.2017;0.17156
26.05.2017;0.15915
27.05.2017;0.14871
28.05.2017;0.13796
29.05.2017;0.13296
30.05.2017;0.13028
31.05.2017;0.14282
1.06.2017;0.14776
2.06.2017;0.13302
3.06.2017;0.12194
4.06.2017;0.11455
5.06.2017;0.12438
6.06.2017;0.12184
7.06.2017;0.1286
8.06.2017;0.15368
9.06.2017;0.14281
10.06.2017;0.12819
11.06.2017;0.13977
12.06.2017;0.1243
13.06.2017;0.11079
14.06.2017;0.1002
15.06.2017;0.09111
16.06.2017;0.08807
17.06.2017;0.10305
18.06.2017;0.09764
19.06.2017;0.09184
20.06.2017;0.08962
21.06.2017;0.08568
22.06.2017;0.08343
23.06.2017;0.08175
24.06.2017;0.07459
25.06.2017;0.07257
26.06.2017;0.07329
27.06.2017;0.06929
28.06.2017;0.06653
29.06.2017;0.0705
30.06.2017;0.07135
1.07.2017;0.07582
2.07.2017;0.08794
3.07.2017;0.07729
4.07.2017;0.06753
5.07.2017;0.05963
6.07.2017;0.06339
7.07.2017;0.06943
8.07.2017;0.07078
9.07.2017;0.06746
10.07.2017;0.09673
11.07.2017;0.17993
12.07.2017;0.11837
13.07.2017;0.1009
14.07.2017;0.0901
15.07.2017;0.08416
16.07.2017;0.07699
17.07.2017;0.07426
18.07.2017;0.06996
19.07.2017;0.0675
20.07.2017;0.06546
21.07.2017;0.06413
22.07.2017;0.06178
23.07.2017;0.06193
24.07.2017;0.06195
25.07.2017;0.12397
26.07.2017;0.17938
27.07.2017;0.11326
28.07.2017;0.09223
29.07.2017;0.08007
30.07.2017;0.07505
31.07.2017;0.06918
1.08.2017;0.0651
2.08.2017;0.05975
3.08.2017;0.0604
4.08.2017;0.05764
5.08.2017;0.05647
6.08.2017;0.05569
7.08.2017;0.13375
8.08.2017;0.15174
9.08.2017;0.0951
10.08.2017;0.07859
11.08.2017;0.07485
12.08.2017;0.06982
13.08.2017;0.0669
14.08.2017;0.06105
15.08.2017;0.05924
16.08.2017;0.05862
17.08.2017;0.05665
18.08.2017;0.05395
19.08.2017;0.05348
20.08.2017;1.16613
21.08.2017;1.30275
22.08.2017;0.46176
23.08.2017;0.29227
24.08.2017;0.21123
25.08.2017;0.17031
26.08.2017;0.14736
27.08.2017;0.13208
28.08.2017;0.12472
29.08.2017;0.1166
30.08.2017;0.10985
31.08.2017;0.10406
1.09.2017;0.09961
2.09.2017;0.09789
3.09.2017;0.18287
4.09.2017;0.15606
5.09.2017;0.12988
6.09.2017;0.11616
7.09.2017;0.1072
8.09.2017;0.09874
9.09.2017;0.09377
10.09.2017;0.08869
11.09.2017;0.08703
12.09.2017;0.12438
13.09.2017;0.3766
14.09.2017;0.22837
15.09.2017;0.16588
16.09.2017;0.14219
17.09.2017;0.42365
18.09.2017;1.00253
19.09.2017;0.48948
20.09.2017;0.33041
21.09.2017;0.25137
22.09.2017;0.22193
23.09.2017;0.3472
24.09.2017;0.60741
25.09.2017;0.41648
26.09.2017;0.31601
27.09.2017;0.25372
28.09.2017;0.20806
29.09.2017;0.20135
30.09.2017;0.18254
1.10.2017;0.16776
2.10.2017;0.12288
3.10.2017;0.12122
4.10.2017;0.11242
5.10.2017;0.1095
6.10.2017;0.10563
7.10.2017;0.09748
8.10.2017;0.09482
9.10.2017;0.08763
10.10.2017;0.08566
11.10.2017;0.08396
12.10.2017;0.07842
13.10.2017;0.07828
14.10.2017;0.07242
15.10.2017;0.06908
16.10.2017;0.06901
17.10.2017;0.0697
18.10.2017;0.06762
19.10.2017;0.06703
20.10.2017;0.0625
21.10.2017;0.05282
22.10.2017;0.05085
23.10.2017;0.09442
24.10.2017;0.15015
25.10.2017;0.11072
26.10.2017;0.10026
27.10.2017;0.08584
28.10.2017;0.07406
29.10.2017;0.0887
30.10.2017;0.15908
31.10.2017;0.14626
1.11.2017;0.13364
2.11.2017;0.12419
3.11.2017;0.17761
4.11.2017;0.21546
5.11.2017;0.19668
6.11.2017;0.17384
7.11.2017;0.15513
8.11.2017;0.14102
9.11.2017;0.1278
10.11.2017;0.11879
11.11.2017;0.11245
12.11.2017;0.10799
13.11.2017;0.30593
14.11.2017;0.50711
15.11.2017;0.33539
16.11.2017;0.25946
17.11.2017;0.21707
18.11.2017;0.2377
19.11.2017;0.29033
20.11.2017;0.26589
21.11.2017;0.22471
22.11.2017;0.19969
23.11.2017;0.17763
24.11.2017;0.17002
25.11.2017;0.17239
26.11.2017;0.27489
27.11.2017;0.39428
28.11.2017;0.34257
29.11.2017;0.2924
30.11.2017;0.25058
1.12.2017;0.21043
2.12.2017;0.17784
3.12.2017;0.16315
4.12.2017;0.15424
5.12.2017;0.14323
6.12.2017;0.13447
7.12.2017;0.13014
8.12.2017;0.13082
9.12.2017;0.12832
10.12.2017;0.12203
11.12.2017;0.1216
12.12.2017;0.22129
13.12.2017;0.46855
14.12.2017;0.38011
15.12.2017;0.31498
16.12.2017;0.26051
17.12.2017;0.21777
18.12.2017;0.19924
19.12.2017;0.18227
20.12.2017;0.16923
21.12.2017;0.16034
22.12.2017;0.14956
23.12.2017;0.14033
24.12.2017;0.15893
25.12.2017;0.33891
26.12.2017;0.33701
27.12.2017;0.31142
28.12.2017;0.30125
29.12.2017;0.49957
30.12.2017;0.43019
31.12.2017;0.35719
1.01.2018;0.44022
2.01.2018;0.41251
3.01.2018;0.35497
4.01.2018;0.3179
5.01.2018;0.28109
6.01.2018;0.27756
7.01.2018;0.47689
8.01.2018;0.71493
9.01.2018;0.79784
10.01.2018;0.68344
11.01.2018;0.56346
12.01.2018;0.47328
13.01.2018;0.42417
14.01.2018;0.37973
15.01.2018;0.34689
16.01.2018;0.33042
17.01.2018;0.30692
18.01.2018;0.26186
19.01.2018;0.23544
20.01.2018;0.20982
21.01.2018;0.19674
22.01.2018;0.18011
23.01.2018;0.16509
24.01.2018;0.15354
25.01.2018;0.14129
26.01.2018;0.12944
27.01.2018;0.12053
28.01.2018;0.11548
29.01.2018;0.11294
30.01.2018;0.11909
31.01.2018;0.1245
1.02.2018;0.12919
2.02.2018;0.14832
3.02.2018;0.17561
4.02.2018;0.15973
5.02.2018;0.14625
6.02.2018;0.14174
7.02.2018;0.14149
8.02.2018;0.13501
9.02.2018;0.12996
10.02.2018;0.12774
11.02.2018;0.12618
12.02.2018;0.12286
13.02.2018;0.12403
14.02.2018;0.12625
15.02.2018;0.12069
16.02.2018;0.11441
17.02.2018;0.10985
18.02.2018;0.11138
19.02.2018;0.11028
20.02.2018;0.11197
21.02.2018;0.11031
22.02.2018;0.10889
23.02.2018;0.10556
24.02.2018;0.10188
25.02.2018;0.10043
26.02.2018;0.09858
27.02.2018;0.09173
28.02.2018;0.09736
1.03.2018;0.09435
2.03.2018;0.09543
3.03.2018;0.09218
4.03.2018;0.0865
5.03.2018;0.08538
6.03.2018;0.08616
7.03.2018;0.05329
8.03.2018;0.08185
9.03.2018;0.07979
10.03.2018;0.07593
11.03.2018;0.08016
12.03.2018;0.25476
13.03.2018;0.75125
14.03.2018;0.79758
15.03.2018;0.66547
16.03.2018;0.56992
17.03.2018;0.56507
18.03.2018;0.4614
19.03.2018;0.3769
20.03.2018;0.3193
21.03.2018;0.26932
22.03.2018;0.24249
23.03.2018;0.23473
24.03.2018;0.21708
25.03.2018;0.20972
26.03.2018;0.19702
27.03.2018;0.18562
28.03.2018;0.17781
29.03.2018;0.16809
30.03.2018;0.15127
31.03.2018;0.71506
1.04.2018;3.85656
2.04.2018;2.07981
3.04.2018;1.28842
4.04.2018;1.29721
5.04.2018;1.89872
6.04.2018;2.587
7.04.2018;2.08545
8.04.2018;2.08488
9.04.2018;2.76585
10.04.2018;2.48721
11.04.2018;2.02792
12.04.2018;1.68164
13.04.2018;1.49198
14.04.2018;1.15613
15.04.2018;0.92101
16.04.2018;0.8119
17.04.2018;0.70323
18.04.2018;0.57619
19.04.2018;0.47334
20.04.2018;0.42135
21.04.2018;0.36156
22.04.2018;0.31882
23.04.2018;0.28477
24.04.2018;0.25921
25.04.2018;0.23609
26.04.2018;0.2192
27.04.2018;0.20135
28.04.2018;0.18474
29.04.2018;0.17661
30.04.2018;0.1742
1.05.2018;0.16371
2.05.2018;0.15671
3.05.2018;0.14789
4.05.2018;0.13879
5.05.2018;0.13178
6.05.2018;0.13126
7.05.2018;0.13881
8.05.2018;0.12559
9.05.2018;0.12254
10.05.2018;0.11492
11.05.2018;0.11024
12.05.2018;0.1022
13.05.2018;0.10213
14.05.2018;0.1021
15.05.2018;0.10335
16.05.2018;0.10073
17.05.2018;0.09494
18.05.2018;0.09011
19.05.2018;0.08706
20.05.2018;0.08177
21.05.2018;0.08235
22.05.2018;0.081
23.05.2018;0.07842
24.05.2018;0.07637
25.05.2018;0.07647
26.05.2018;0.07178
27.05.2018;0.0672
28.05.2018;0.06644
29.05.2018;0.0659
30.05.2018;0.0663
31.05.2018;0.06613
1.06.2018;0.09657
2.06.2018;0.17149
3.06.2018;0.11392
4.06.2018;0.10035
5.06.2018;0.13256
6.06.2018;0.26113
7.06.2018;0.34122
8.06.2018;0.20375
9.06.2018;0.36362
10.06.2018;0.44327
11.06.2018;0.26476
12.06.2018;0.4613
13.06.2018;0.34246
14.06.2018;0.80282
15.06.2018;0.57891
16.06.2018;0.36106
17.06.2018;0.2566
18.06.2018;0.21526
19.06.2018;0.18241
20.06.2018;0.1589
21.06.2018;0.1454
22.06.2018;0.4949
23.06.2018;0.32495
24.06.2018;0.23285
25.06.2018;0.19093
26.06.2018;0.17413
27.06.2018;0.23403
28.06.2018;0.34493
29.06.2018;0.37166
30.06.2018;0.2909
1.07.2018;0.22874
2.07.2018;0.18481
3.07.2018;0.16477
4.07.2018;0.14735
5.07.2018;0.13519
6.07.2018;0.12297
7.07.2018;0.11528
8.07.2018;0.10754
9.07.2018;0.10971
10.07.2018;0.11
11.07.2018;0.10794
12.07.2018;0.10567
13.07.2018;0.10166
14.07.2018;0.09516
15.07.2018;0.09228
16.07.2018;0.09028
17.07.2018;0.08898
18.07.2018;0.08536
19.07.2018;0.08375
20.07.2018;0.08217
21.07.2018;0.08166
22.07.2018;0.07978
23.07.2018;0.07745
24.07.2018;0.07607
25.07.2018;0.07534
26.07.2018;0.07144
27.07.2018;0.06743
28.07.2018;0.06373
29.07.2018;0.06414
30.07.2018;0.06678
31.07.2018;0.06633
1.08.2018;0.06605
2.08.2018;0.06703
3.08.2018;0.06728
4.08.2018;0.06224
5.08.2018;0.06195
6.08.2018;0.0602
7.08.2018;0.06017
8.08.2018;0.05723
9.08.2018;0.05517
10.08.2018;0.05357
11.08.2018;0.10847
12.08.2018;0.25305
13.08.2018;0.11581
14.08.2018;0.09111
15.08.2018;0.16477
16.08.2018;0.13224
17.08.2018;0.11292
18.08.2018;0.10922
19.08.2018;0.10036
20.08.2018;0.08478
21.08.2018;0.07628
22.08.2018;0.09434
23.08.2018;0.08349
24.08.2018;0.08061
25.08.2018;0.09065
26.08.2018;0.09716
27.08.2018;0.10245
28.08.2018;0.09232
29.08.2018;0.08272
30.08.2018;0.07823
31.08.2018;0.07488
1.09.2018;0.06917
2.09.2018;0.0649
3.09.2018;0.21337
4.09.2018;1.27121
5.09.2018;0.98659
6.09.2018;0.50452
7.09.2018;0.32994
8.09.2018;0.23378
9.09.2018;0.18616
10.09.2018;0.15791
11.09.2018;0.14032
12.09.2018;0.13225
13.09.2018;0.12559
14.09.2018;0.11539
15.09.2018;0.10759
16.09.2018;0.09805
17.09.2018;0.09184
18.09.2018;0.08584
19.09.2018;0.08079
20.09.2018;0.07941
21.09.2018;0.07713
22.09.2018;0.0743
23.09.2018;0.0689
24.09.2018;0.07573
25.09.2018;0.07075
26.09.2018;0.06684
27.09.2018;0.06684
28.09.2018;0.06628
29.09.2018;0.06179
30.09.2018;0.05963
1.10.2018;0.06131
2.10.2018;0.05945
3.10.2018;0.06223
4.10.2018;0.05771
5.10.2018;0.04878
6.10.2018;0.05101
7.10.2018;0.05235
8.10.2018;0.05312
9.10.2018;0.05132
10.10.2018;0.0511
11.10.2018;0.049
12.10.2018;0.04755
13.10.2018;0.04552
14.10.2018;0.04446
15.10.2018;0.04578
16.10.2018;0.04594
17.10.2018;0.04509
18.10.2018;0.04632
19.10.2018;0.04628
20.10.2018;0.0433
21.10.2018;0.04239
22.10.2018;0.04222
23.10.2018;0.04258
24.10.2018;0.04476
25.10.2018;0.04354
26.10.2018;0.04201
27.10.2018;0.04105
28.10.2018;0.03893
29.10.2018;0.2047
30.10.2018;0.23961
31.10.2018;0.25719
1.11.2018;0.15717
2.11.2018;0.11774
3.11.2018;0.09244
4.11.2018;0.08096
5.11.2018;0.08074
6.11.2018;0.07612
7.11.2018;0.07561
8.11.2018;0.06979
9.11.2018;0.06603
10.11.2018;0.06088
11.11.2018;0.05571
12.11.2018;0.05233
13.11.2018;0.04721
14.11.2018;0.04281
15.11.2018;0.04072
16.11.2018;0.03863
17.11.2018;0.03856
18.11.2018;0.03825
