Region;Alps
Country;Slovenia
#;46
Spring Name/Station Name;Kamniška Bistrica
Literature;Kovacic (2003)
Lat;46.224
Lon;14.617
Elev (m);385
Recharge Area (km2);
Start Date;1970
End Date;2023
Resolution;Daily
Data Source;https://vode.arso.gov.si/hidarhiv/pov_arhiv_tab.php
Data License;Open data
Contact For License;Natasa Ravbar
Spring ID;ALP_46_SI
Date;Discharge m^3/s
21.12.1947;3.94
22.12.1947;3.7
23.12.1947;3.7
24.12.1947;3.56
25.12.1947;3.56
26.12.1947;3.56
27.12.1947;3.7
28.12.1947;19.9
29.12.1947;6.88
30.12.1947;3.7
31.12.1947;3.7
1.01.1948;3.7
2.01.1948;3.7
3.01.1948;4.9
4.01.1948;5.38
5.01.1948;5.38
6.01.1948;6.1
7.01.1948;5.62
8.01.1948;34.6
9.01.1948;23.6
10.01.1948;20.6
11.01.1948;8.83
12.01.1948;6.1
13.01.1948;6.1
14.01.1948;6.1
15.01.1948;6.1
16.01.1948;14.1
17.01.1948;9.22
18.01.1948;9.22
19.01.1948;8.05
20.01.1948;6.49
21.01.1948;6.1
22.01.1948;6.1
23.01.1948;6.1
24.01.1948;12.5
25.01.1948;16.4
26.01.1948;19.2
27.01.1948;28.4
28.01.1948;65.8
29.01.1948;37.4
30.01.1948;26.8
31.01.1948;18.5
1.02.1948;14.1
2.02.1948;12.5
3.02.1948;9.22
4.02.1948;9.22
5.02.1948;9.22
6.02.1948;8.83
7.02.1948;8.44
8.02.1948;8.44
9.02.1948;8.44
10.02.1948;8.44
11.02.1948;7.66
12.02.1948;6.1
13.02.1948;6.1
14.02.1948;5.62
15.02.1948;5.38
16.02.1948;4.66
17.02.1948;3.94
18.02.1948;3.7
19.02.1948;3.7
20.02.1948;3.7
21.02.1948;3.7
22.02.1948;3.7
23.02.1948;3.7
24.02.1948;3.7
25.02.1948;3.7
26.02.1948;3.7
27.02.1948;3.7
28.02.1948;3.7
29.02.1948;3.7
1.03.1948;3.7
2.03.1948;3.7
3.03.1948;3.7
4.03.1948;3.7
5.03.1948;3.7
6.03.1948;3.7
7.03.1948;3.7
8.03.1948;4.18
9.03.1948;4.9
10.03.1948;5.62
11.03.1948;5.62
12.03.1948;5.62
13.03.1948;5.38
14.03.1948;5.38
15.03.1948;5.14
16.03.1948;4.66
17.03.1948;4.66
18.03.1948;4.42
19.03.1948;4.18
20.03.1948;4.18
21.03.1948;4.18
22.03.1948;4.18
23.03.1948;4.18
24.03.1948;3.7
25.03.1948;3.42
26.03.1948;3.28
27.03.1948;3.28
28.03.1948;2.86
29.03.1948;2.86
30.03.1948;2.86
31.03.1948;2.86
1.04.1948;2.86
2.04.1948;3.7
3.04.1948;5.14
4.04.1948;9.22
5.04.1948;14.1
6.04.1948;14.1
7.04.1948;21.3
8.04.1948;18.5
9.04.1948;19.2
10.04.1948;15.7
11.04.1948;11
12.04.1948;9.22
13.04.1948;9.22
14.04.1948;8.83
15.04.1948;7.66
16.04.1948;6.1
17.04.1948;6.1
18.04.1948;6.1
19.04.1948;6.1
20.04.1948;6.1
21.04.1948;6.1
22.04.1948;6.1
23.04.1948;6.1
24.04.1948;6.1
25.04.1948;6.1
26.04.1948;6.1
27.04.1948;6.1
28.04.1948;6.1
29.04.1948;6.88
30.04.1948;19.2
1.05.1948;16.4
2.05.1948;13
3.05.1948;9.22
4.05.1948;7.66
5.05.1948;8.05
6.05.1948;7.66
7.05.1948;9.22
8.05.1948;11
9.05.1948;14.1
10.05.1948;15.1
11.05.1948;14.1
12.05.1948;13
13.05.1948;10.5
14.05.1948;10.5
15.05.1948;10
16.05.1948;9.61
17.05.1948;10
18.05.1948;9.22
19.05.1948;8.83
20.05.1948;8.05
21.05.1948;6.1
22.05.1948;6.1
23.05.1948;7.66
24.05.1948;7.66
25.05.1948;7.66
26.05.1948;7.66
27.05.1948;7.27
28.05.1948;8.05
29.05.1948;8.44
30.05.1948;20.6
31.05.1948;15.1
1.06.1948;14.1
2.06.1948;7.66
3.06.1948;7.66
4.06.1948;94.3
5.06.1948;45.1
6.06.1948;33.7
7.06.1948;25.2
8.06.1948;19.2
9.06.1948;16.4
10.06.1948;15.1
11.06.1948;15.1
12.06.1948;15.1
13.06.1948;15.1
14.06.1948;15.1
15.06.1948;14.1
16.06.1948;12.5
17.06.1948;12.5
18.06.1948;12
19.06.1948;13
20.06.1948;45.1
21.06.1948;33.7
22.06.1948;26
23.06.1948;22
24.06.1948;16.4
25.06.1948;14.1
26.06.1948;11
27.06.1948;10
28.06.1948;10
29.06.1948;39.2
30.06.1948;37.4
1.07.1948;31.8
2.07.1948;35.5
3.07.1948;20.6
4.07.1948;20.6
5.07.1948;39.2
6.07.1948;37.4
7.07.1948;37.4
8.07.1948;33.7
9.07.1948;108
10.07.1948;60
11.07.1948;53.4
12.07.1948;41.2
13.07.1948;26.8
14.07.1948;25.2
15.07.1948;25.2
16.07.1948;22
17.07.1948;22
18.07.1948;22
19.07.1948;20.6
20.07.1948;23.6
21.07.1948;22
22.07.1948;19.2
23.07.1948;17.8
24.07.1948;20.6
25.07.1948;19.2
26.07.1948;47
27.07.1948;43.1
28.07.1948;11
29.07.1948;10
30.07.1948;10
31.07.1948;10
1.08.1948;10
2.08.1948;10
3.08.1948;9.22
4.08.1948;8.44
5.08.1948;8.44
6.08.1948;7.66
7.08.1948;7.66
8.08.1948;7.66
9.08.1948;7.66
10.08.1948;7.66
11.08.1948;6.1
12.08.1948;6.1
13.08.1948;6.1
14.08.1948;6.1
15.08.1948;5.62
16.08.1948;5.62
17.08.1948;5.62
18.08.1948;5.62
19.08.1948;5.62
20.08.1948;5.62
21.08.1948;5.62
22.08.1948;15.1
23.08.1948;13
24.08.1948;10
25.08.1948;9.22
26.08.1948;9.22
27.08.1948;8.44
28.08.1948;6.1
29.08.1948;5.62
30.08.1948;5.62
31.08.1948;5.62
1.09.1948;5.62
2.09.1948;5.14
3.09.1948;5.14
4.09.1948;4.66
5.09.1948;4.66
6.09.1948;4.66
7.09.1948;4.66
8.09.1948;4.66
9.09.1948;4.66
10.09.1948;4.66
11.09.1948;4.66
12.09.1948;4.66
13.09.1948;4.66
14.09.1948;4.66
15.09.1948;4.66
16.09.1948;4.66
17.09.1948;4.66
18.09.1948;4.66
19.09.1948;4.66
20.09.1948;4.66
21.09.1948;4.66
22.09.1948;4.18
23.09.1948;4.18
24.09.1948;4.18
25.09.1948;4.18
26.09.1948;4.18
27.09.1948;4.18
28.09.1948;4.18
29.09.1948;4.18
30.09.1948;4.18
1.10.1948;4.66
2.10.1948;4.42
3.10.1948;4.18
4.10.1948;3.7
5.10.1948;4.18
6.10.1948;5.14
7.10.1948;5.38
8.10.1948;6.1
9.10.1948;5.62
10.10.1948;4.9
11.10.1948;4.66
12.10.1948;4.42
13.10.1948;4.42
14.10.1948;4.18
15.10.1948;3.94
16.10.1948;3.94
17.10.1948;3.7
18.10.1948;3.7
19.10.1948;3.7
20.10.1948;20.6
21.10.1948;15.1
22.10.1948;10
23.10.1948;8.05
24.10.1948;6.88
25.10.1948;6.1
26.10.1948;6.1
27.10.1948;67
28.10.1948;41.2
29.10.1948;30
30.10.1948;30
31.10.1948;20.6
1.11.1948;19.2
2.11.1948;15.1
3.11.1948;14.1
4.11.1948;11
5.11.1948;11
6.11.1948;20.6
7.11.1948;18.5
8.11.1948;44.1
9.11.1948;37.4
10.11.1948;19.2
11.11.1948;14.1
12.11.1948;11
13.11.1948;10
14.11.1948;9.61
15.11.1948;9.22
16.11.1948;8.44
17.11.1948;9.22
18.11.1948;8.44
19.11.1948;8.05
20.11.1948;6.88
21.11.1948;6.49
22.11.1948;6.1
23.11.1948;6.1
24.11.1948;5.86
25.11.1948;5.38
26.11.1948;5.14
27.11.1948;4.9
28.11.1948;5.14
29.11.1948;4.9
30.11.1948;4.66
1.12.1948;4.42
2.12.1948;4.42
3.12.1948;4.18
4.12.1948;3.94
5.12.1948;3.94
6.12.1948;3.94
7.12.1948;3.94
8.12.1948;3.7
9.12.1948;3.56
10.12.1948;3.56
11.12.1948;3.7
12.12.1948;3.94
13.12.1948;3.7
14.12.1948;3.42
15.12.1948;3.28
16.12.1948;3.28
17.12.1948;3.14
18.12.1948;3.14
19.12.1948;3
20.12.1948;3
21.12.1948;2.86
22.12.1948;3.28
23.12.1948;3.28
24.12.1948;2.86
25.12.1948;3.28
26.12.1948;3.28
27.12.1948;3.28
28.12.1948;3.28
29.12.1948;3.28
30.12.1948;3.28
31.12.1948;3.28
1.01.1949;4.9
2.01.1949;3.7
3.01.1949;12
4.01.1949;31.8
5.01.1949;54.5
6.01.1949;22
7.01.1949;15.1
8.01.1949;11
9.01.1949;9.22
10.01.1949;9.22
11.01.1949;7.66
12.01.1949;6.88
13.01.1949;5.62
14.01.1949;5.62
15.01.1949;5.62
16.01.1949;5.14
17.01.1949;5.14
18.01.1949;4.66
19.01.1949;4.66
20.01.1949;4.66
21.01.1949;4.66
22.01.1949;4.66
23.01.1949;4.18
24.01.1949;3.7
25.01.1949;3.42
26.01.1949;3.42
27.01.1949;3.42
28.01.1949;3.28
29.01.1949;3.28
30.01.1949;3.28
31.01.1949;3.28
1.02.1949;3.28
2.02.1949;3.28
3.02.1949;3.28
4.02.1949;3.14
5.02.1949;2.86
6.02.1949;2.86
7.02.1949;2.86
8.02.1949;2.86
9.02.1949;2.86
10.02.1949;3
11.02.1949;3
12.02.1949;2.86
13.02.1949;2.86
14.02.1949;2.86
15.02.1949;2.86
16.02.1949;2.86
17.02.1949;2.86
18.02.1949;2.86
19.02.1949;2.86
20.02.1949;2.86
21.02.1949;2.86
22.02.1949;2.86
23.02.1949;2.86
24.02.1949;2.58
25.02.1949;2.58
26.02.1949;2.58
27.02.1949;2.44
28.02.1949;2.3
1.03.1949;2.3
2.03.1949;2.3
3.03.1949;2.3
4.03.1949;2.3
5.03.1949;2.3
6.03.1949;2.14
7.03.1949;2.14
8.03.1949;2.14
9.03.1949;2.14
10.03.1949;2.14
11.03.1949;2.14
12.03.1949;2.14
13.03.1949;2.14
14.03.1949;2.14
15.03.1949;2.14
16.03.1949;2.14
17.03.1949;2.14
18.03.1949;2.14
19.03.1949;2.14
20.03.1949;2.14
21.03.1949;2.14
22.03.1949;2.14
23.03.1949;2.14
24.03.1949;2.14
25.03.1949;2.14
26.03.1949;2.14
27.03.1949;2.14
28.03.1949;2.14
29.03.1949;2.14
30.03.1949;2.14
31.03.1949;2.14
1.04.1949;2.14
2.04.1949;2.14
3.04.1949;2.14
4.04.1949;2.3
5.04.1949;2.3
6.04.1949;2.58
7.04.1949;3.14
8.04.1949;2.86
9.04.1949;2.86
10.04.1949;2.86
11.04.1949;2.86
12.04.1949;2.86
13.04.1949;2.86
14.04.1949;2.86
15.04.1949;2.86
16.04.1949;3.14
17.04.1949;3.14
18.04.1949;3.42
19.04.1949;3.42
20.04.1949;3.7
21.04.1949;3.7
22.04.1949;3.7
23.04.1949;3.7
24.04.1949;3.7
25.04.1949;3.7
26.04.1949;5.14
27.04.1949;6.1
28.04.1949;8.44
29.04.1949;5.14
30.04.1949;5.62
1.05.1949;6.1
2.05.1949;6.88
3.05.1949;5.14
4.05.1949;5.14
5.05.1949;5.14
6.05.1949;5.62
7.05.1949;5.62
8.05.1949;5.62
9.05.1949;5.62
10.05.1949;6.1
11.05.1949;6.1
12.05.1949;5.62
13.05.1949;5.14
14.05.1949;5.14
15.05.1949;5.62
16.05.1949;5.62
17.05.1949;5.62
18.05.1949;5.62
19.05.1949;5.62
20.05.1949;5.62
21.05.1949;5.62
22.05.1949;6.1
23.05.1949;7.66
24.05.1949;9.22
25.05.1949;9.22
26.05.1949;10
27.05.1949;15.1
28.05.1949;13
29.05.1949;12
30.05.1949;8.44
31.05.1949;6.88
1.06.1949;6.1
2.06.1949;5.62
3.06.1949;5.14
4.06.1949;7.66
5.06.1949;10
6.06.1949;6.1
7.06.1949;5.62
8.06.1949;5.14
9.06.1949;5.14
10.06.1949;5.14
11.06.1949;5.62
12.06.1949;6.1
13.06.1949;6.1
14.06.1949;5.62
15.06.1949;4.18
16.06.1949;6.1
17.06.1949;5.86
18.06.1949;5.62
19.06.1949;5.62
20.06.1949;5.62
21.06.1949;4.66
22.06.1949;4.18
23.06.1949;3.7
24.06.1949;3.7
25.06.1949;3.7
26.06.1949;3.7
27.06.1949;3.42
28.06.1949;3.42
29.06.1949;3.14
30.06.1949;3.14
1.07.1949;3.14
2.07.1949;3.14
3.07.1949;2.86
4.07.1949;2.86
5.07.1949;2.86
6.07.1949;3.42
7.07.1949;3.42
8.07.1949;5.62
9.07.1949;8.44
10.07.1949;5.14
11.07.1949;4.9
12.07.1949;3.7
13.07.1949;3.14
14.07.1949;3.14
15.07.1949;3.14
16.07.1949;3.14
17.07.1949;3.14
18.07.1949;3.7
19.07.1949;3.42
20.07.1949;3.14
21.07.1949;3.14
22.07.1949;3.14
23.07.1949;3.14
24.07.1949;2.86
25.07.1949;2.86
26.07.1949;2.86
27.07.1949;2.86
28.07.1949;2.86
29.07.1949;2.58
30.07.1949;2.58
31.07.1949;2.58
1.08.1949;2.72
2.08.1949;2.72
3.08.1949;2.72
4.08.1949;5.62
5.08.1949;3.7
6.08.1949;3.28
7.08.1949;3.14
8.08.1949;3
9.08.1949;2.86
10.08.1949;2.86
11.08.1949;2.86
12.08.1949;3.7
13.08.1949;3.42
14.08.1949;3.14
15.08.1949;6.88
16.08.1949;34.6
17.08.1949;17.1
18.08.1949;13
19.08.1949;8.44
20.08.1949;6.88
21.08.1949;6.1
22.08.1949;5.62
23.08.1949;5.14
24.08.1949;4.9
25.08.1949;4.9
26.08.1949;4.18
27.08.1949;3.94
28.08.1949;3.94
29.08.1949;4.9
30.08.1949;4.42
31.08.1949;4.18
1.09.1949;3.94
2.09.1949;3.94
3.09.1949;3.7
4.09.1949;3.56
5.09.1949;3.42
6.09.1949;3.14
7.09.1949;3
8.09.1949;3.14
9.09.1949;4.18
10.09.1949;8.44
11.09.1949;6.1
12.09.1949;4.66
13.09.1949;4.18
14.09.1949;3.7
15.09.1949;5.86
16.09.1949;4.9
17.09.1949;4.18
18.09.1949;4.66
19.09.1949;3.94
20.09.1949;3.7
21.09.1949;3.56
22.09.1949;3.42
23.09.1949;3.42
24.09.1949;3.28
25.09.1949;3.28
26.09.1949;3.28
27.09.1949;3.14
28.09.1949;3
29.09.1949;3
30.09.1949;2.86
1.10.1949;3.14
2.10.1949;3.14
3.10.1949;3.14
4.10.1949;3.14
5.10.1949;3.14
6.10.1949;3.14
7.10.1949;3.14
8.10.1949;3.14
9.10.1949;3.14
10.10.1949;3.14
11.10.1949;3.14
12.10.1949;3.14
13.10.1949;3.14
14.10.1949;3.14
15.10.1949;2.86
16.10.1949;2.86
17.10.1949;2.86
18.10.1949;3.7
19.10.1949;3.42
20.10.1949;3.42
21.10.1949;3.14
22.10.1949;3.14
23.10.1949;3.42
24.10.1949;3.14
25.10.1949;2.86
26.10.1949;2.86
27.10.1949;2.86
28.10.1949;3.42
29.10.1949;3.14
30.10.1949;2.86
31.10.1949;2.86
1.11.1949;2.86
2.11.1949;2.86
3.11.1949;2.86
4.11.1949;2.86
5.11.1949;3.14
6.11.1949;3.42
7.11.1949;4.66
8.11.1949;6.1
9.11.1949;5.14
10.11.1949;3.7
11.11.1949;3.7
12.11.1949;3.7
13.11.1949;3.7
14.11.1949;4.66
15.11.1949;7.66
16.11.1949;5.14
17.11.1949;4.66
18.11.1949;4.66
19.11.1949;4.66
20.11.1949;4.66
21.11.1949;7.66
22.11.1949;6.1
23.11.1949;6.1
24.11.1949;16.4
25.11.1949;17.8
26.11.1949;43.1
27.11.1949;67
28.11.1949;60
29.11.1949;33.7
30.11.1949;20.6
1.12.1949;13
2.12.1949;10.5
3.12.1949;10
4.12.1949;9.22
5.12.1949;8.44
6.12.1949;7.27
7.12.1949;6.49
8.12.1949;5.86
9.12.1949;6.1
10.12.1949;14.1
11.12.1949;12.5
12.12.1949;14.6
13.12.1949;9.22
14.12.1949;8.44
15.12.1949;8.44
16.12.1949;9.22
17.12.1949;9.22
18.12.1949;8.44
19.12.1949;8.05
20.12.1949;7.27
21.12.1949;6.49
22.12.1949;6.1
23.12.1949;5.86
24.12.1949;5.62
25.12.1949;5.38
26.12.1949;5.38
27.12.1949;5.14
28.12.1949;4.9
29.12.1949;4.9
30.12.1949;4.66
31.12.1949;4.18
1.01.1950;3.94
2.01.1950;3.94
3.01.1950;3.7
4.01.1950;3.7
5.01.1950;3.94
6.01.1950;3.7
7.01.1950;3.7
8.01.1950;3.56
9.01.1950;3.42
10.01.1950;3.42
11.01.1950;3.28
12.01.1950;3.14
13.01.1950;3
14.01.1950;3
15.01.1950;2.86
16.01.1950;2.86
17.01.1950;3.7
18.01.1950;4.18
19.01.1950;3.7
20.01.1950;3.94
21.01.1950;3.56
22.01.1950;3.42
23.01.1950;3.28
24.01.1950;3.28
25.01.1950;3.14
26.01.1950;3.14
27.01.1950;3
28.01.1950;3
29.01.1950;2.86
30.01.1950;2.86
31.01.1950;2.86
1.02.1950;3.14
2.02.1950;3.14
3.02.1950;3.14
4.02.1950;3.14
5.02.1950;3.14
6.02.1950;5.14
7.02.1950;6.1
8.02.1950;5.62
9.02.1950;5.14
10.02.1950;4.66
11.02.1950;5.14
12.02.1950;23.6
13.02.1950;10
14.02.1950;10
15.02.1950;13.6
16.02.1950;9.22
17.02.1950;7.66
18.02.1950;6.88
19.02.1950;6.1
20.02.1950;6.1
21.02.1950;6.1
22.02.1950;5.62
23.02.1950;5.62
24.02.1950;5.14
25.02.1950;4.66
26.02.1950;6.88
27.02.1950;7.66
28.02.1950;5.62
1.03.1950;5.62
2.03.1950;5.62
3.03.1950;4.66
4.03.1950;4.18
5.03.1950;4.66
6.03.1950;4.66
7.03.1950;4.66
8.03.1950;4.66
9.03.1950;4.66
10.03.1950;4.66
11.03.1950;4.66
12.03.1950;4.66
13.03.1950;5.62
14.03.1950;5.14
15.03.1950;4.18
16.03.1950;3.7
17.03.1950;3.7
18.03.1950;4.66
19.03.1950;4.66
20.03.1950;4.66
21.03.1950;4.66
22.03.1950;5.14
23.03.1950;5.14
24.03.1950;4.66
25.03.1950;4.18
26.03.1950;4.66
27.03.1950;4.18
28.03.1950;4.18
29.03.1950;4.66
30.03.1950;4.18
31.03.1950;4.18
1.04.1950;4.18
2.04.1950;4.18
3.04.1950;5.14
4.04.1950;5.62
5.04.1950;5.14
6.04.1950;4.66
7.04.1950;3.7
8.04.1950;3.7
9.04.1950;3.7
10.04.1950;4.18
11.04.1950;4.18
12.04.1950;6.88
13.04.1950;14.1
14.04.1950;10
15.04.1950;11
16.04.1950;11
17.04.1950;23.6
18.04.1950;14.1
19.04.1950;11
20.04.1950;11
21.04.1950;14.1
22.04.1950;14.1
23.04.1950;13
24.04.1950;13
25.04.1950;15.1
26.04.1950;15.1
27.04.1950;15.1
28.04.1950;15.1
29.04.1950;10
30.04.1950;9.22
1.05.1950;9.99
2.05.1950;9.22
3.05.1950;9.28
4.05.1950;9.28
5.05.1950;8.44
6.05.1950;8.44
7.05.1950;8.44
8.05.1950;9.22
9.05.1950;9.22
10.05.1950;9.22
11.05.1950;10
12.05.1950;9.22
13.05.1950;9.22
14.05.1950;9.22
15.05.1950;8.44
16.05.1950;8.44
17.05.1950;8.44
18.05.1950;11
19.05.1950;10
20.05.1950;9.22
21.05.1950;9.22
22.05.1950;14.1
23.05.1950;13
24.05.1950;11
25.05.1950;11
26.05.1950;11
27.05.1950;11
28.05.1950;11
29.05.1950;11
30.05.1950;11
31.05.1950;11
1.06.1950;11
2.06.1950;10
3.06.1950;8.44
4.06.1950;8.44
5.06.1950;6.88
6.06.1950;6.1
7.06.1950;6.1
8.06.1950;6.1
9.06.1950;6.1
10.06.1950;6.1
11.06.1950;7.66
12.06.1950;7.66
13.06.1950;6.86
14.06.1950;7.66
15.06.1950;7.66
16.06.1950;7.66
17.06.1950;7.66
18.06.1950;10
19.06.1950;8.44
20.06.1950;7.66
21.06.1950;6.1
22.06.1950;6.1
23.06.1950;6.1
24.06.1950;6.1
25.06.1950;5.62
26.06.1950;8.44
27.06.1950;6.1
28.06.1950;6.1
29.06.1950;5.62
30.06.1950;5.62
1.07.1950;5.14
2.07.1950;5.14
3.07.1950;5.14
4.07.1950;5.14
5.07.1950;5.14
6.07.1950;5.14
7.07.1950;5.14
8.07.1950;5.62
9.07.1950;5.14
10.07.1950;4.66
11.07.1950;4.66
12.07.1950;4.18
13.07.1950;4.18
14.07.1950;4.18
15.07.1950;4.18
16.07.1950;3.7
17.07.1950;3.7
18.07.1950;3.7
19.07.1950;4.18
20.07.1950;4.18
21.07.1950;4.18
22.07.1950;3.7
23.07.1950;3.7
24.07.1950;3.7
25.07.1950;3.7
26.07.1950;3.42
27.07.1950;3.42
28.07.1950;3.42
29.07.1950;3.42
30.07.1950;3.42
31.07.1950;3.42
1.08.1950;3.42
2.08.1950;3.42
3.08.1950;8.44
4.08.1950;7.66
5.08.1950;7.66
6.08.1950;6.1
7.08.1950;5.62
8.08.1950;5.62
9.08.1950;5.62
10.08.1950;4.66
11.08.1950;4.66
12.08.1950;4.66
13.08.1950;4.66
14.08.1950;4.18
15.08.1950;5.86
16.08.1950;3.7
17.08.1950;3.7
18.08.1950;3.7
19.08.1950;3.7
20.08.1950;3.7
21.08.1950;3.42
22.08.1950;3.42
23.08.1950;3.42
24.08.1950;3.42
25.08.1950;3.42
26.08.1950;3.42
27.08.1950;3.42
28.08.1950;3.42
29.08.1950;3.42
30.08.1950;3.28
31.08.1950;3.28
1.09.1950;3.28
2.09.1950;3.28
3.09.1950;3.28
4.09.1950;3.28
5.09.1950;3.28
6.09.1950;3.28
7.09.1950;3.28
8.09.1950;3.28
9.09.1950;3.28
10.09.1950;3.28
11.09.1950;3.42
12.09.1950;3.42
13.09.1950;3.42
14.09.1950;3.42
15.09.1950;3.42
16.09.1950;3.42
17.09.1950;3.42
18.09.1950;3.42
19.09.1950;3.42
20.09.1950;3.42
21.09.1950;3.42
22.09.1950;3.42
23.09.1950;3.42
24.09.1950;3.28
25.09.1950;3.28
26.09.1950;3.28
27.09.1950;3.28
28.09.1950;3.28
29.09.1950;3.28
30.09.1950;3.28
1.10.1950;3.28
2.10.1950;3.28
3.10.1950;3.28
4.10.1950;3.28
5.10.1950;3.28
6.10.1950;3.28
7.10.1950;3.28
8.10.1950;3.28
9.10.1950;3.28
10.10.1950;3.28
11.10.1950;3.28
12.10.1950;3.28
13.10.1950;3.28
14.10.1950;3.28
15.10.1950;3.28
16.10.1950;3.28
17.10.1950;3.28
18.10.1950;3.14
19.10.1950;3.14
20.10.1950;3.14
21.10.1950;3.14
22.10.1950;3.14
23.10.1950;3.14
24.10.1950;3.14
25.10.1950;3.7
26.10.1950;3.7
27.10.1950;4.66
28.10.1950;5.14
29.10.1950;5.14
30.10.1950;5.62
31.10.1950;5.62
1.11.1950;6.1
2.11.1950;5.62
3.11.1950;5.14
4.11.1950;33.7
5.11.1950;10
6.11.1950;9.22
7.11.1950;6.1
8.11.1950;5.62
9.11.1950;5.62
10.11.1950;4.66
11.11.1950;4.66
12.11.1950;4.66
13.11.1950;16.4
14.11.1950;10
15.11.1950;33.7
16.11.1950;15.1
17.11.1950;12
18.11.1950;10
19.11.1950;8.44
20.11.1950;8.44
21.11.1950;55.6
22.11.1950;25.2
23.11.1950;76.7
24.11.1950;33.7
25.11.1950;22
26.11.1950;30
27.11.1950;25.2
28.11.1950;19.2
29.11.1950;13
30.11.1950;12
1.12.1950;11
2.12.1950;9.22
3.12.1950;8.44
4.12.1950;20.6
5.12.1950;41.2
6.12.1950;17.8
7.12.1950;19.2
8.12.1950;22
9.12.1950;17.8
10.12.1950;19.2
11.12.1950;19.2
12.12.1950;19.2
13.12.1950;17.8
14.12.1950;17.8
15.12.1950;26.8
16.12.1950;25.2
17.12.1950;23.6
18.12.1950;22
19.12.1950;20.6
20.12.1950;12
21.12.1950;8.44
22.12.1950;8.44
23.12.1950;9.22
24.12.1950;11
25.12.1950;13
26.12.1950;14.1
27.12.1950;14.1
28.12.1950;11
29.12.1950;9.22
30.12.1950;6.88
31.12.1950;6.1
1.01.1951;6.1
2.01.1951;6.1
3.01.1951;25.2
4.01.1951;25.2
5.01.1951;19.2
6.01.1951;16.4
7.01.1951;12
8.01.1951;9.22
9.01.1951;8.44
10.01.1951;8.44
11.01.1951;8.44
12.01.1951;9.22
13.01.1951;11
14.01.1951;10
15.01.1951;10
16.01.1951;8.44
17.01.1951;7.66
18.01.1951;7.66
19.01.1951;7.66
20.01.1951;6.1
21.01.1951;5.62
22.01.1951;5.62
23.01.1951;5.62
24.01.1951;7.66
25.01.1951;8.44
26.01.1951;14.1
27.01.1951;13
28.01.1951;13
29.01.1951;13
30.01.1951;12
31.01.1951;13
1.02.1951;14.1
2.02.1951;8.44
3.02.1951;6.1
4.02.1951;5.62
5.02.1951;6.88
6.02.1951;33.7
7.02.1951;49
8.02.1951;23.6
9.02.1951;15.1
10.02.1951;13
11.02.1951;12
12.02.1951;12
13.02.1951;11.1
14.02.1951;16.4
15.02.1951;14.1
16.02.1951;15.1
17.02.1951;16.4
18.02.1951;16.4
19.02.1951;15.1
20.02.1951;14.1
21.02.1951;13
22.02.1951;13
23.02.1951;13
24.02.1951;14.1
25.02.1951;14.1
26.02.1951;14.1
27.02.1951;13
28.02.1951;13
1.03.1951;11
2.03.1951;8.44
3.03.1951;6.88
4.03.1951;6.88
5.03.1951;6.88
6.03.1951;7.66
7.03.1951;8.44
8.03.1951;9.22
9.03.1951;11
10.03.1951;13
11.03.1951;12
12.03.1951;12
13.03.1951;12
14.03.1951;11
15.03.1951;15.1
16.03.1951;10
17.03.1951;11
18.03.1951;20.6
19.03.1951;19.2
20.03.1951;17.8
21.03.1951;17.8
22.03.1951;12
23.03.1951;11
24.03.1951;10
25.03.1951;11
26.03.1951;8.44
27.03.1951;7.66
28.03.1951;9.22
29.03.1951;9.22
30.03.1951;11
31.03.1951;9.22
1.04.1951;13
2.04.1951;15.1
3.04.1951;13
4.04.1951;11
5.04.1951;11
6.04.1951;9.22
7.04.1951;9.22
8.04.1951;9.22
9.04.1951;10
10.04.1951;14.1
11.04.1951;11
12.04.1951;9.22
13.04.1951;9.22
14.04.1951;8.44
15.04.1951;8.44
16.04.1951;7.66
17.04.1951;7.66
18.04.1951;7.66
19.04.1951;7.66
20.04.1951;7.66
21.04.1951;8.44
22.04.1951;8.44
23.04.1951;8.44
24.04.1951;8.44
25.04.1951;9.22
26.04.1951;13
27.04.1951;13
28.04.1951;17.8
29.04.1951;19.2
30.04.1951;20.6
1.05.1951;14.1
2.05.1951;20.6
3.05.1951;20.6
4.05.1951;20.6
5.05.1951;20.6
6.05.1951;20.6
7.05.1951;19.2
8.05.1951;16.4
9.05.1951;14.1
10.05.1951;22
11.05.1951;20.6
12.05.1951;20.6
13.05.1951;16.4
14.05.1951;16.4
15.05.1951;20.6
16.05.1951;16.4
17.05.1951;14.1
18.05.1951;14.1
19.05.1951;14.1
20.05.1951;13
21.05.1951;15.1
22.05.1951;14.1
23.05.1951;14.1
24.05.1951;16.4
25.05.1951;19.2
26.05.1951;20.6
27.05.1951;20.6
28.05.1951;20.6
29.05.1951;20.6
30.05.1951;20.6
31.05.1951;19.2
1.06.1951;17.8
2.06.1951;17.8
3.06.1951;20.6
4.06.1951;19.2
5.06.1951;19.2
6.06.1951;16.4
7.06.1951;15.1
8.06.1951;15.1
9.06.1951;33.7
10.06.1951;23.6
11.06.1951;19.2
12.06.1951;19.2
13.06.1951;17.8
14.06.1951;15.1
15.06.1951;15.1
16.06.1951;15.1
17.06.1951;16.4
18.06.1951;16.4
19.06.1951;15.1
20.06.1951;15.1
21.06.1951;15.1
